1020;103
3180;100
1020;410
1020;410
1020;410
1020;100
1030;10
1030;10
1030;10
1020;20
1020;111
1020;111
1020;111
1020;111
1020;111
1020;40
1020;105
1020;10
1020;30
1020;10
1020;10
1020;114
1020;114
1020;10
1020;100
1020;116
1020;116
1510;100
1030;115
1030;115
1030;115
1030;115
1020;100
1020;100
1510;10
1020;100
1510;10
1020;10
6010;110
6010;110
6010;10
6010;101
2131;10
8100;10
8100;10
8100;10
1020;10
1520;10
1520;10
1520;10
1020;50
1020;116
1020;116
3000;235
1530;400
8100;10
6960;10
7420;10
7420;10
7420;10
7420;10
7440;10
7440;10
7760;10
7760;10
7840;10
7840;10
8530;10
7710;20
7430;80
8531;10
8920;106
8925;103
6030;10
6930;0
6940;132
6030;10
3130;10
3130;230
3130;230
3130;10
2021;112
2021;113
2011;112
1480;10
3130;100
3130;100
3130;100
2140;10
2140;10
2021;10
3210;80
1480;100
1480;100
1480;10
1480;10
1480;10
1480;10
1480;20
1480;101
1480;20
1480;10
1480;20
2030;110
2030;110
2030;110
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
1060;10
2030;110
2030;111
2030;110
2030;110
2030;110
1370;500
1060;500
1060;500
1470;500
1470;500
1470;500
1270;550
1270;550
1270;550
1270;550
1270;550
2030;110
2030;110
1182;10
2030;10
2030;10
2030;10
2030;10
1182;10
1182;10
2030;10
2030;10
2130;10
2030;110
2030;110
2030;110
2030;10
1182;10
1182;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2100;70
2030;10
2030;10
2030;10
2131;10
2030;10
2030;10
2030;110
2030;10
1070;102
2030;10
2030;10
2030;10
2100;70
1070;101
8480;10
1480;110
1480;110
1480;110
1480;110
1070;102
2130;10
1070;102
1070;102
2030;10
2030;110
2030;110
2030;110
2030;110
2030;110
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
1070;10
8460;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;110
2030;110
2030;110
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;10
2030;105
2030;105
2030;105
2030;105
2030;10
1480;10
1480;10
1480;10
2030;110
2030;310
2030;310
2030;310
2030;310
2030;310
2030;310
2030;310
2030;310
2030;310
2030;310
2030;310
2030;310
1460;20
8550;100
2040;100
7520;10
7520;10
7710;10
7710;10
7000;10
7710;20
8240;10
8500;120
8660;100
2120;10
1530;400
1010;240
1010;240
1010;240
1010;240
1010;240
2100;10
2131;10
3210;10
2040;100
3000;20
3000;112
2100;10
2100;10
3170;100
3170;100
2200;100
3170;10
3170;10
3170;10
3170;10
3170;10
3270;100
3000;111
3000;111
6940;130
6940;130
6940;130
6940;130
6960;10
6960;10
6960;10
3240;300
3210;100
3210;100
3210;10
3210;10
3210;10
1410;10
3000;112
2100;10
1370;10
1150;10
1150;10
7300;120
7310;130
7310;130
2220;100
2090;100
2090;100
7520;10
7520;10
7530;10
7530;10
7680;20
7680;20
7680;20
7643;10
7643;10
7643;10
8200;200
7530;20
7520;80
8120;10
8500;10
8500;100
8500;10
3250;10
3250;10
3250;10
6260;10
6930;0
8510;130
1130;110
1130;110
1520;100
2270;10
2270;10
2270;10
2270;10
1520;100
1520;100
2270;10
1520;300
2270;10
2270;10
1520;10
1520;100
1230;10
2270;100
1520;10
1520;10
1520;10
3020;101
1520;10
1520;10
3020;101
2270;10
2270;10
2270;10
1520;20
1250;100
1250;10
1520;10
3020;10
1250;100
1250;10
1250;10
1250;100
1250;10
1250;100
1250;151
1250;151
1250;151
1250;151
3180;110
3180;110
3180;110
3180;110
2040;100
3020;10
2270;10
2270;10
1250;10
1250;100
1250;103
1520;10
1520;10
1520;10
1520;10
1520;10
1520;10
1520;10
1520;10
1250;102
1250;10
1250;10
1250;152
1250;152
1250;152
1250;152
1250;152
1520;102
1520;102
1520;10
1520;100
1520;100
1520;10
1520;100
1250;10
1250;10
1250;10
1250;10
1250;10
1250;10
1250;10
1250;10
1250;10
1250;10
1250;10
1410;10
1410;10
3033;100
3020;10
3020;10
2270;10
2270;10
2270;10
2270;10
2270;10
2270;10
2270;10
2270;10
2270;10
7530;20
7530;20
7530;20
7530;20
7530;20
7530;20
7530;20
3240;110
3240;110
3240;110
3240;110
3240;110
3240;10
3240;10
3240;10
3240;10
3240;10
7320;10
7333;10
6960;100
6960;100
6960;100
3010;10
1150;10
3020;100
7040;10
7040;10
7040;10
7440;10
7440;10
7520;10
7520;10
7620;10
7620;10
7260;10
7260;10
8491;10
8915;101
8295;103
5000;10
5010;10
6940;130
1470;110
1470;110
1470;110
1320;10
1320;10
1320;10
3160;100
1320;10
1320;10
1320;10
3160;100
2130;10
2130;10
2130;10
1320;10
1390;10
1270;10
1270;10
3110;100
1390;105
1390;105
1390;10
1390;10
1390;102
1470;110
1470;110
1320;10
1490;20
1490;20
1240;106
1490;20
1490;20
1490;20
2050;10
2050;102
2050;10
3160;100
1240;310
1270;10
1470;10
2050;10
2050;10
1270;500
1270;500
1270;500
1270;500
1270;500
1270;500
1270;500
1240;300
1490;20
3120;20
1240;101
1240;101
3160;10
1240;111
1240;100
1240;100
3120;20
1240;105
1240;100
1240;20
1270;10
3120;410
1240;300
3160;100
1240;107
1240;111
1240;111
1240;111
3160;10
1230;10
1240;110
3120;20
3120;20
3120;20
1470;10
1470;10
1270;10
1270;10
1270;10
1270;10
1270;10
3160;260
3160;10
1240;310
1240;106
1240;106
3120;20
1390;102
1240;10
1240;10
2050;10
2050;10
2050;10
2050;10
2050;10
2050;10
2050;10
3210;10
8410;10
3110;10
3110;10
3110;10
2040;100
7520;10
7520;10
7660;10
7660;10
7260;10
7260;10
7520;82
8000;104
3033;10
6940;130
1030;10
1030;114
1030;114
1130;106
1030;220
1130;10
1130;20
1130;102
1270;111
1030;30
1030;30
1030;30
1030;30
1130;20
1130;102
1130;20
1130;20
2270;10
2270;220
2270;220
2270;220
1130;10
1130;10
1130;111
1130;110
1130;110
1130;110
1130;104
1130;10
1130;103
1130;106
2170;10
2170;10
2170;10
2170;10
2170;101
2170;100
2170;10
1130;111
1130;111
1130;104
1130;20
8200;10
1130;20
2170;10
2170;10
1130;20
1130;110
1130;110
2130;10
2170;10
1230;10
1230;10
2170;10
1130;10
1130;10
1130;20
1130;108
1130;108
1230;10
1230;10
3020;10
1030;114
1030;114
1030;114
1030;114
2270;100
2270;100
2270;100
6960;10
7530;10
7530;10
7720;10
7720;10
7530;20
8980;104
8970;102
8975;103
7520;83
8290;102
8760;122
3050;10
6070;10
6930;0
6940;130
3190;10
3190;111
3190;113
3190;10
3190;112
3060;10
3190;10
3190;110
3190;110
3060;100
3060;10
3190;100
3190;105
3060;10
3060;10
3060;10
3060;100
3190;10
3190;10
3190;10
3190;10
1510;108
3190;110
3190;10
3060;100
3190;107
3190;10
3190;100
3190;10
1510;10
1510;10
3060;20
3210;10
3190;10
3190;10
2130;10
3190;102
3190;107
3060;100
3060;100
3060;100
1510;10
3180;100
3060;10
1510;10
1510;10
8364;150
8360;22
3190;10
3190;10
1510;10
8361;10
8362;10
8363;10
8361;10
8362;10
7530;20
7530;20
7530;20
7530;20
7530;20
7420;10
7420;10
7700;10
7700;10
7830;10
7830;10
8210;10
9000;103
9000;80
6191;10
1540;10
1540;10
1540;10
6940;130
1270;10
1270;10
3270;20
3270;20
1270;10
3270;230
2220;10
3270;20
2040;10
2040;10
2040;10
3270;30
3270;30
3270;30
3270;10
3270;10
1080;109
1080;108
1080;103
1080;20
3270;30
3270;30
1080;105
1080;105
1080;103
1380;103
1080;111
1270;30
1270;102
1270;102
3270;110
1530;400
3270;230
3270;20
1080;103
1390;101
2040;10
1390;10
1270;10
1270;10
2040;10
1080;108
1080;107
2270;10
1080;110
1270;10
3270;230
1080;105
3270;111
1320;106
1570;106
1560;106
1320;106
1320;106
1180;10
1570;106
1570;10
1570;40
1570;104
1180;10
1080;109
1080;108
1080;108
1080;20
1080;103
1080;109
2130;10
1390;103
1080;109
1080;103
1270;10
1270;10
1080;10
2040;10
1390;10
1380;101
1380;10
3270;20
1380;100
1380;100
1380;100
1380;100
1380;100
1380;100
1380;100
1380;100
1320;20
1270;30
1270;30
1330;210
1330;210
1570;210
1570;210
1570;210
1570;210
1570;210
1320;210
1320;210
1320;210
1320;210
1320;210
1320;210
1320;210
1320;210
1320;210
1320;210
1320;210
1320;210
1570;104
1570;104
1570;104
1570;104
1570;104
1570;104
1570;40
1180;90
1180;90
8520;10
8520;10
1320;0
2040;100
2040;100
2040;100
2040;100
2040;100
6960;10
7250;10
7250;10
7520;10
7520;10
8140;10
7710;20
8960;100
8965;101
8870;122
7520;81
8110;10
8295;103
3260;10
6930;0
6950;130
3370;10
3370;10
3370;10
3370;10
3370;10
3370;10
3370;10
3370;10
3370;230
3370;10
3370;10
3370;10
3370;10
3370;10
2240;100
3370;230
3370;10
3370;10
3370;200
1250;230
1250;10
3210;10
3370;20
1250;10
1250;10
1250;10
3370;10
3370;10
2090;10
3370;10
3370;10
3370;10
3370;10
3370;230
3370;10
3370;10
3010;10
2090;10
3370;130
3370;230
3370;10
1250;10
2090;100
6720;10
6720;10
6720;10
6720;10
6080;10
2050;10
2050;10
2050;10
1250;10
3370;130
3370;130
3370;130
3370;130
1250;100
3370;10
3370;10
3370;10
3370;10
2240;100
2240;100
2240;100
2240;100
2060;10
2060;10
2240;100
2240;100
2240;100
2240;100
2240;100
2240;100
6710;112
3090;70
3090;70
3090;70
3090;70
3370;130
3370;130
3370;130
3370;130
3370;130
1150;10
2040;100
6960;10
6960;10
6960;10
6960;10
6960;10
7015;10
7710;20
8230;70
8352;200
8350;200
8780;103
3070;80
8140;10
8680;120
9000;102
6000;10
6930;0
6960;131
2120;100
2120;100
2120;100
2130;10
1251;10
1251;100
1251;100
2130;10
1251;100
2130;10
2130;10
2130;10
2130;10
2130;10
2130;10
2130;10
2130;10
2130;10
3310;110
3310;110
3310;110
3310;110
8352;200
8350;200
8350;200
8352;200
8351;200
8350;200
8353;201
8350;200
8352;200
8350;200
8352;200
8350;200
8352;200
8350;200
8352;200
8350;200
8350;200
8352;202
1150;10
1062;100
1251;10
1251;10
1251;10
1251;10
1251;10
1251;100
1251;100
1251;100
1251;100
1251;100
1251;10
1251;10
1251;10
1251;10
1251;10
1251;10
1251;10
1251;10
1251;10
1251;10
1251;10
7430;10
7430;10
7630;10
7630;10
7630;10
2100;10
1000;310
1000;310
1000;105
1000;105
1000;105
1000;105
1000;105
1000;105
1000;105
1340;10
7520;0
7520;0
7520;0
3300;20
1530;400
2100;10
1030;10
1030;10
1030;10
3140;10
1030;0
1030;0
1030;0
1130;0
1130;0
1130;0
1150;10
7690;10
7690;10
7850;0
7850;0
8110;10
8915;107
6110;10
6250;0
3300;10
3300;10
3300;100
3300;110
3300;111
3300;111
3300;20
3300;112
3300;10
3300;10
2120;200
3300;10
3010;103
3010;103
3010;103
3010;104
3010;10
3010;20
8470;10
8125;10
8125;10
8125;10
7250;10
7250;10
7420;10
7420;10
3070;10
3070;10
7760;10
7760;10
5020;10
5020;10
5020;80
8930;104
5030;10
6940;130
1000;10
1000;20
1000;20
1000;20
1000;30
1000;30
1000;106
1000;10
1000;106
1000;106
3130;100
3130;10
3130;230
3130;30
3130;10
8830;100
1000;20
1000;10
8830;100
8831;100
8381;100
8380;110
8381;100
8381;100
8380;110
8381;100
8380;110
3080;100
3080;100
3080;10
3080;10
3080;100
3080;10
3080;100
3070;10
2100;10
2100;10
2100;10
2100;10
1530;400
3080;10
2130;10
8380;10
8380;10
8380;10
8381;10
8381;10
8381;10
8380;10
8381;10
3080;100
2100;10
1010;100
1010;100
3000;10
1010;10
1530;10
3210;10
2040;100
2040;100
2040;100
7260;10
7260;10
2262;10
2262;10
8530;10
8530;10
2235;10
3140;10
1350;10
1340;10
1350;100
2130;10
1340;10
1350;10
3140;10
2230;10
1340;10
1340;10
2230;10
3140;10
2230;10
2230;10
1340;10
1340;10
1350;103
1350;103
1350;104
1350;10
1350;10
1340;10
3140;10
1350;103
2230;10
2230;10
2230;10
2230;10
6960;10
2262;10
2262;10
8492;10
8492;10
2260;10
3370;101
3370;101
2260;10
2260;10
2260;10
2260;10
3370;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;101
2260;101
2260;101
2260;10
2260;10
2260;10
2260;10
2260;10
1250;10
1250;140
1250;130
2130;10
1530;150
8110;10
8111;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
2260;10
7240;10
7240;10
7430;10
7430;10
7430;80
7240;80
3097;10
1210;10
1210;10
1021;10
1021;10
1021;10
1510;10
1510;10
1021;10
1021;10
1021;10
1021;10
1210;10
1210;10
1210;10
1210;40
3090;100
3090;10
1031;20
1031;40
1031;40
1031;10
1021;101
1021;101
1021;101
3090;10
1021;10
1021;10
1510;10
1510;10
1021;102
1021;102
1210;10
1021;102
1021;102
1021;10
1021;10
1210;70
1210;10
1210;101
3090;10
1021;20
1021;10
1021;10
1021;10
1510;10
1510;10
3090;10
1021;10
1021;10
1021;10
1021;20
1510;10
1021;20
1210;100
7600;0
7600;0
7601;0
7601;0
8220;10
8100;10
9000;10
6020;0
6950;131
1550;10
1550;10
1310;101
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
2051;10
1550;10
1550;10
1050;20
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1550;10
1050;20
8330;10
1050;20
1050;20
1050;20
1550;10
1550;10
1050;20
1550;10
1550;10
1550;10
1550;10
1550;10
3000;10
1550;10
1050;20
1050;20
1050;20
1050;20
1050;20
1050;20
1310;10
2051;10
2051;10
2051;10
2051;10
2051;10
2051;10
2051;10
2051;10
2200;10
1050;20
3000;10
1050;20
1050;10
3040;400
1550;10
1550;10
1550;10
1050;20
1050;20
1550;10
1050;20
1310;150
1310;150
1050;10
1470;10
1470;10
1470;10
1150;10
1530;400
8880;123
8880;123
8880;123
3300;10
2100;10
1310;100
1550;10
1550;10
1550;10
1550;10
2100;10
2100;10
2100;10
2040;100
2040;100
2040;100
6115;200
6960;100
6960;100
1550;10
1050;10
1550;10
1550;10
1550;10
1550;10
1310;10
1310;10
1310;10
1550;10
1310;101
1310;101
1310;101
1550;10
1550;10
1550;10
1550;10
1310;10
1310;10
1310;10
1310;10
1050;10
1310;230
7211;10
7250;10
7250;10
7430;10
7430;10
7005;10
7036;10
7602;10
7602;10
7005;10
7710;20
8490;10
7430;80
3071;80
7430;81
9000;10
9000;105
9000;10
9000;103
9000;100
5040;10
6270;10
3320;10
3340;10
6115;100
6110;100
6920;10
6930;0
6950;131
3150;10
3150;10
8532;10
1520;10
1520;10
1520;10
1520;10
1520;10
1520;10
1530;150
1530;150
1530;150
1520;10
1520;10
1520;10
2130;10
1530;150
1530;150
1530;150
1530;150
1520;150
1530;150
1170;150
1170;150
1170;150
1170;150
1170;150
1170;150
1170;150
1170;150
1170;150
1170;150
3250;100
3250;100
3250;100
3250;100
3250;100
1520;150
1520;151
1520;150
1520;150
1520;150
1530;150
1530;150
1530;150
1530;150
1520;150
1520;150
3060;100
1500;10
1500;10
1500;10
1500;10
8535;10
7300;10
7310;20
3180;110
3180;100
3240;210
6191;200
3300;10
3300;10
3300;10
2170;10
2160;100
2160;100
3160;100
3160;100
1240;10
1240;10
6960;10
6960;10
6960;10
3210;10
1520;150
7005;10
5146;10
5065;10
5065;10
8490;10
5065;80
8915;101
3330;10
6930;0
6940;131
1270;110
5090;10
5090;10
1270;10
1270;10
1270;10
1270;10
1270;10
5110;100
1530;400
1530;400
3120;400
3120;400
3120;400
1270;10
1270;10
1270;10
2160;10
5110;100
1270;10
1270;10
5120;10
5120;10
5120;10
1320;10
1320;10
2160;10
1270;10
5120;10
5120;10
1320;10
2160;10
5090;10
2160;10
2160;10
2160;10
2160;10
2160;10
2160;10
5110;100
5110;100
5120;10
5120;10
5120;10
5120;10
1270;410
1270;401
1270;410
1270;410
5120;10
1530;10
1530;10
5120;10
5120;10
5120;10
5120;10
1270;402
1270;411
1270;402
6115;200
9100;121
9100;121
9100;121
9100;121
9100;121
9100;121
9100;121
9100;121
9100;121
9100;121
9100;121
9100;121
2040;100
6960;10
6960;0
6960;0
6960;0
6960;0
6960;0
6960;0
6960;0
6960;0
6960;0
6960;0
6960;0
6960;0
1000;0
5061;10
8124;110
8120;140
8124;100
8126;130
8122;430
8121;430
8121;420
8123;430
8125;420
8127;120
5062;10
5062;10
5062;10
5062;10
5062;10
5062;10
5062;10
5061;100
1290;20
1290;10
1290;20
1290;10
8610;140
8650;140
8660;141
8670;110
8680;120
8690;121
7430;10
8600;120
8620;130
8630;124
8640;121
6820;0
6810;0
6950;131
6660;10
6660;10
6660;10
6660;100
6660;10
6660;100
6660;100
6660;100
6660;20
6660;20
6660;200
6720;10
6720;10
6660;20
6720;10
6660;100
6660;20
6720;10
6720;10
6720;10
6720;10
6720;10
6710;102
6660;10
6660;20
6660;100
6660;100
6660;20
6660;20
6660;100
6710;112
6740;10
6710;102
6710;102
6710;102
6660;10
6660;10
6660;10
6660;20
6660;20
6650;10
6650;10
6660;10
6660;10
6660;10
6660;10
6660;20
6700;100
6660;100
6660;20
6660;20
6660;20
6720;10
6720;10
6720;10
6720;10
6720;10
6720;10
6720;10
6720;10
6720;10
6720;10
6720;10
6650;20
6650;10
6700;100
6700;100
6650;20
6650;20
6650;10
6650;20
6650;20
6830;200
6830;200
6830;200
6830;201
6830;200
8880;126
8880;126
8880;126
8880;126
8880;126
8880;126
2130;10
2130;10
2130;10
2130;10
6650;20
6700;100
6700;100
6720;10
6720;10
6720;10
6660;10
6660;10
6660;20
6660;20
6660;310
6660;100
6660;10
6660;20
6710;110
6710;110
6710;100
6710;100
6660;20
6660;20
6660;10
6710;100
6710;100
6710;100
6710;100
2060;300
6850;10
6850;10
6850;10
6860;10
6860;10
6860;10
6870;10
6850;10
6850;10
6810;100
8400;10
8210;122
8210;220
8210;141
8210;125
8210;125
8210;125
8210;125
8210;142
8210;111
8750;123
8760;122
8750;125
8760;124
6750;10
6800;10
6890;10
6940;131
6530;10
6530;20
6530;10
6530;20
6530;10
6560;200
6530;20
6530;10
6530;10
6530;10
6530;10
6530;20
6530;30
6530;10
6570;10
6570;10
6570;10
6570;10
6570;10
6570;10
6560;100
6570;10
6570;10
6530;10
6530;10
6530;110
6560;101
6560;101
6500;200
6570;10
6570;10
6570;10
6570;10
6530;114
6530;20
6530;10
6530;40
6500;10
6560;10
6510;100
6510;100
6530;10
6530;20
6530;30
6530;20
6530;200
6530;10
6530;40
6530;200
6530;30
6530;111
6530;112
6560;10
6530;111
6530;30
6530;20
6530;10
6530;30
6560;10
6530;10
6530;20
6530;30
6530;30
6560;10
6570;10
6570;10
6570;10
6570;10
6570;10
6500;10
6510;100
6510;10
6510;100
6510;100
6570;10
6570;10
6530;10
6530;30
6530;20
6530;10
6530;20
6530;20
6530;10
6500;10
6560;310
6560;10
6530;10
6530;40
6500;10
6500;10
6570;10
6570;10
6570;10
6570;10
6570;10
6500;10
6500;10
6500;10
6570;10
6570;10
6560;10
6530;10
6530;10
6570;10
6570;10
6570;10
6560;10
6560;10
6560;10
6540;10
6540;10
6540;10
6540;10
6540;10
6540;10
6540;10
6540;10
6540;10
6540;111
6540;10
6510;10
6540;110
6540;111
6540;110
6540;110
6540;111
6540;110
6540;110
6540;100
6540;10
8210;120
8210;131
8210;131
8210;131
8210;131
2130;10
6880;100
6880;100
6880;100
3060;10
3190;10
3190;10
3190;10
3190;10
3190;10
3190;10
6880;100
3060;10
3060;20
3190;10
3190;20
3190;20
3190;20
3190;10
3190;10
3190;10
6530;10
6530;10
6530;20
6530;10
6510;10
6530;10
6530;20
6530;20
6510;100
6530;30
6530;20
6530;10
6530;30
6560;300
6530;20
6530;10
6530;10
6560;300
6500;10
6560;300
6530;10
6530;10
6560;10
6560;10
6500;10
6500;10
6530;210
6500;10
6530;10
6530;30
8210;141
8210;141
8210;141
6580;10
8410;0
8410;0
8410;0
8770;142
8780;143
8790;250
7520;80
8620;130
8100;126
8671;112
3071;10
8650;143
8920;102
8910;100
8000;100
8000;100
8000;100
8000;110
8000;110
8000;110
8000;110
6790;10
8000;10
6790;10
6790;10
6940;131
6630;10
6630;20
6630;10
6630;10
6630;10
6770;100
6630;20
6630;10
9000;10
9000;10
9000;10
6770;100
6770;100
6770;100
6630;10
6630;10
6630;20
6630;100
6770;200
6630;10
6630;20
6630;10
6630;100
6630;20
6630;10
6630;10
6630;20
6770;100
6770;100
6600;10
9000;10
6770;100
9000;100
9000;100
6770;100
6770;100
6770;100
6770;100
6770;100
6770;100
6770;100
6630;20
6630;100
6770;100
6770;100
6770;100
9000;10
9000;10
6600;10
6600;10
6600;10
6600;10
6600;10
6630;100
6770;100
6770;100
6770;100
6770;100
6600;10
6600;10
6590;10
6590;100
9000;10
9000;10
9000;10
3210;10
6630;100
6590;10
6770;100
6590;10
6630;20
8830;240
8831;240
6770;100
8832;132
6630;10
6630;20
9000;10
9000;10
9000;10
9000;10
9000;10
6590;11
6590;11
6770;20
6780;30
6780;30
3210;10
6630;100
6630;10
6630;20
6770;20
6770;20
6770;20
6630;10
6780;30
6780;30
6780;30
6630;10
6590;10
6590;100
6630;10
6630;20
6770;20
6630;20
6630;20
6780;30
6780;30
8000;20
8000;20
8000;20
8000;30
8000;30
8000;30
8000;30
8000;30
8000;30
8000;40
8000;40
8000;40
6620;10
6620;10
6620;10
6620;10
6620;10
6620;10
6620;10
6620;10
9000;10
9000;10
9000;10
8711;230
6620;10
6780;30
6780;30
6780;10
6780;10
6620;10
6620;10
6620;10
6620;10
6620;10
6600;10
6600;10
6600;10
6590;10
6620;10
6620;10
6620;10
6600;10
6600;10
6600;10
9000;10
6620;10
6620;10
6620;10
6620;10
6630;100
6630;100
6630;20
6630;10
6630;10
6630;20
6630;10
6590;10
9000;10
9000;10
9000;10
9000;10
9000;10
9000;10
9000;10
6590;10
6610;100
6610;100
6610;100
6610;100
6610;100
6610;100
6610;100
6610;100
6610;100
9000;250
9000;250
9000;250
9000;10
9000;10
9000;10
9000;10
6590;10
6590;11
6590;11
8850;133
8851;134
8850;133
8851;134
8851;134
6840;0
3330;0
